id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
13867853,15920194,19500.0,19500.0,19500.0, 60 months,24.08,561.89,F,F2,Sales Manager,4 years,MORTGAGE,95000.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13867853,,debt_consolidation,Debt consolidation,800xx,CO,2.73,1.0,Jun-2007,4.0,19.0,,9.0,0.0,8244.0,24.0,12.0,f,15361.73,15361.73,11237.8,11237.8,4138.27,7099.53,0.0,0.0,0.0,Jan-2016,561.89,Feb-2016,Jan-2016,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,252.0,8244.0,,,,,,,,,,,,34400.0,,,
64191354,68661089,15575.0,15575.0,15575.0, 60 months,18.49,399.67,E,E2,CNA,2 years,RENT,45000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64191354,,credit_card,Credit card refinancing,750xx,TX,29.49,0.0,Sep-2003,0.0,,,12.0,0.0,22208.0,66.3,19.0,w,15253.17,15253.17,767.34,767.34,321.83,445.51,0.0,0.0,0.0,Jan-2016,399.67,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,36072.0,,,,,,,,,,,,33500.0,,,
47634230,50852944,14000.0,14000.0,14000.0, 60 months,8.18,285.08,B,B1,Manager,10+ years,MORTGAGE,63000.0,Not Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47634230,,debt_consolidation,Debt consolidation,891xx,NV,13.52,0.0,Feb-2006,0.0,,,7.0,0.0,11352.0,66.8,13.0,w,12645.02,12645.02,2012.54,2012.54,1354.98,657.56,0.0,0.0,0.0,Dec-2015,308.42,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,202415.0,,,,,,,,,,,,17000.0,,,
32179457,34792717,31000.0,31000.0,31000.0, 60 months,18.24,791.25,D,D5,Managmeent and Business Analyst,< 1 year,MORTGAGE,125000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32179457,,debt_consolidation,Debt consolidation,301xx,GA,39.84,0.0,May-1993,0.0,58.0,53.0,14.0,2.0,9665.0,79.9,48.0,w,26048.53,26048.53,11046.09,11046.09,4951.47,6094.62,0.0,0.0,0.0,Dec-2015,791.25,Jan-2016,Jan-2016,0.0,58.0,1.0,INDIVIDUAL,,,,0.0,0.0,728429.0,,,,,,,,,,,,12100.0,,,
6572624,8124597,19800.0,19800.0,19800.0, 60 months,21.6,542.37,E,E3,NYC DOE,10+ years,RENT,77074.0,Verified,Aug-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6572624,,debt_consolidation,Debt consolidation,105xx,NY,20.77,0.0,Aug-1996,0.0,74.0,,14.0,0.0,20501.0,80.1,22.0,w,12799.38,12799.38,15728.73,15728.73,7000.62,8728.11,0.0,0.0,0.0,Jan-2016,542.37,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,42475.0,,,,,,,,,,,,25600.0,,,
15580695,17673120,20000.0,20000.0,19925.0, 36 months,7.62,623.23,A,A3,Partner,10+ years,MORTGAGE,200000.0,Source Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15580695,,home_improvement,Home improvement,190xx,PA,11.11,0.0,Oct-1983,0.0,,,20.0,0.0,69184.0,0.5,44.0,f,9453.26,9417.81,12464.6,12417.86,10546.74,1917.86,0.0,0.0,0.0,Jan-2016,623.23,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,350843.0,,,,,,,,,,,,203400.0,,,
1142660,1383399,18000.0,18000.0,18000.0, 60 months,12.12,401.5,B,B3,Jet Logistics Inc,3 years,MORTGAGE,65000.0,Not Verified,Feb-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1142660,  Borrower added on 02/08/12 > Thank you in advance for helping me get out from under the credit card company's thumb.  Your investment will allow me to strengthen my financial future and hopefully start helping others that are in my position.<br>,credit_card,Credit Card,275xx,NC,27.0,0.0,Dec-1997,0.0,,,13.0,0.0,21812.0,61.3,32.0,f,0.0,0.0,22385.3111495,22385.31,18000.0,4385.31,0.0,0.0,0.0,Aug-2014,10757.17,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
8405839,10147929,7000.0,7000.0,7000.0, 36 months,12.99,235.83,B,B4,meat manager,8 years,MORTGAGE,45000.0,Source Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8405839,  Borrower added on 10/22/13 > I am paying off another loan for a lower interest rate.<br>,credit_card,save on interest,980xx,WA,9.41,0.0,Nov-2006,1.0,,,9.0,0.0,4087.0,69.3,11.0,f,2224.12,2224.12,6130.71,6130.71,4775.88,1354.83,0.0,0.0,0.0,Jan-2016,235.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,187456.0,,,,,,,,,,,,5900.0,,,
19206129,21408863,35000.0,35000.0,35000.0, 60 months,18.24,893.35,D,D5,Program Analyst,10+ years,MORTGAGE,147000.0,Verified,Jun-2014,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19206129,,debt_consolidation,Debt consolidation,225xx,VA,30.14,0.0,Sep-1991,2.0,,,19.0,0.0,17103.0,52.3,60.0,w,27610.08,27610.08,16169.64,16169.64,7389.92,8690.38,89.34,0.0,0.0,Jan-2016,938.02,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,592819.0,,,,,,,,,,,,32700.0,,,
3289623,4062383,12500.0,12500.0,12500.0, 36 months,7.9,391.13,A,A4,Navair,6 years,RENT,93000.0,Not Verified,Feb-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3289623,,credit_card,Cc loan,088xx,NJ,13.73,0.0,Feb-2003,0.0,,,14.0,0.0,16150.0,41.7,32.0,f,0.0,0.0,13853.4454505,13853.45,12500.0,1353.45,0.0,0.0,0.0,Jan-2015,5254.35,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44829.0,,,,,,,,,,,,38700.0,,,
8646123,10418140,8000.0,8000.0,8000.0, 60 months,17.1,199.26,C,C5,human resources manager,2 years,RENT,41000.0,Source Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8646123,,debt_consolidation,credit card loan,276xx,NC,28.1,0.0,Jun-1993,0.0,,,26.0,0.0,13252.0,40.2,39.0,f,5339.55,5339.55,5180.49,5180.49,2660.45,2520.04,0.0,0.0,0.0,Jan-2016,199.26,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,58762.0,,,,,,,,,,,,33000.0,,,
3704192,4847669,15000.0,15000.0,15000.0, 36 months,7.62,467.43,A,A3,Saint Martin parish school board,9 years,MORTGAGE,45000.0,Not Verified,Mar-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3704192,"  Borrower added on 03/18/13 > This loan is for the building and materials for an outdoor kitchen. The loan is for wood, plumbing and other various items needed for the construction of and outdoor kitchen.<br>",home_improvement,Loan for home improvement ,705xx,LA,9.97,0.0,Sep-1996,1.0,,,9.0,0.0,2006.0,4.8,22.0,f,0.0,0.0,16728.949601499997,16728.95,15000.0,1728.95,0.0,0.0,0.0,Sep-2015,176.39,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,181196.0,,,,,,,,,,,,42200.0,,,
3927359,5020309,8000.0,8000.0,7950.0, 36 months,8.9,254.03,A,A5,CMOP,10+ years,MORTGAGE,51000.0,Verified,Apr-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3927359,,credit_card,Personal,666xx,KS,4.96,0.0,Jul-1999,0.0,,,7.0,0.0,7211.0,18.2,12.0,w,757.17,752.42,8374.89,8322.57,7242.83,1132.06,0.0,0.0,0.0,Jan-2016,254.03,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7211.0,,,,,,,,,,,,39700.0,,,
23925788,26298398,18000.0,18000.0,18000.0, 36 months,24.08,706.95,F,F2,Senior Vice President,5 years,MORTGAGE,340000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23925788,,debt_consolidation,Debt consolidation,073xx,NJ,21.07,3.0,Jun-1985,6.0,3.0,,22.0,0.0,46946.0,74.0,48.0,f,11076.99,11076.99,12018.15,12018.15,6923.01,5095.14,0.0,0.0,0.0,Jan-2016,706.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,579038.0,,,,,,,,,,,,78800.0,,,
13366907,15409128,20000.0,20000.0,20000.0, 36 months,10.99,654.68,B,B2,mud engineer,8 years,MORTGAGE,102000.0,Not Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13366907,,home_improvement,Home improvement,756xx,TX,19.4,0.0,Sep-1979,0.0,72.0,72.0,8.0,1.0,3054.0,58.7,44.0,w,9136.55,9136.55,13748.28,13748.28,10863.45,2884.83,0.0,0.0,0.0,Jan-2016,654.68,Feb-2016,Jan-2016,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,192155.0,,,,,,,,,,,,5200.0,,,
53884640,57425385,12000.0,12000.0,11950.0, 60 months,17.57,301.93,D,D4,Orderfiller,9 years,RENT,40145.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53884640,,debt_consolidation,Debt consolidation,613xx,IL,18.06,0.0,Aug-2001,0.0,,,4.0,0.0,8791.0,102.2,7.0,f,11214.36,11167.63,1840.43,1832.76,785.64,1054.79,0.0,0.0,0.0,Jan-2016,301.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23944.0,,,,,,,,,,,,8600.0,,,
538123,695041,10000.0,10000.0,10000.0, 36 months,7.88,312.82,A,A5,"Kemper, A Unitrin Business",2 years,MORTGAGE,61200.0,Source Verified,Jun-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=538123,"  Borrower added on 06/28/10 > Installing hardwood floors.<br/> Borrower added on 06/28/10 > Installing hardwood floors in our family house. I'm eight years in the internet marketing industry, currently holding a position as an Internet Marketing Analyst.<br/>",home_improvement,Home Improvement Jax,322xx,FL,14.41,0.0,Nov-2000,0.0,,,6.0,0.0,4655.0,73.9,28.0,f,0.0,0.0,11240.43,11240.43,10000.0,1240.43,0.0,0.0,0.0,Mar-2013,1549.1,,Apr-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
39260406,42064160,18000.0,18000.0,18000.0, 36 months,11.44,593.06,B,B4,Animal Health Technician,8 years,MORTGAGE,46000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39260406,,debt_consolidation,Debt consolidation,785xx,TX,34.07,1.0,Aug-1985,0.0,9.0,,14.0,0.0,18552.0,58.9,40.0,w,13136.51,13136.51,6512.22,6512.22,4863.49,1648.73,0.0,0.0,0.0,Jan-2016,593.06,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40347.0,,,,,,,,,,,,31500.0,,,
37820816,40583630,25000.0,25000.0,25000.0, 36 months,14.99,866.52,C,C5,Engineering Technician,2 years,RENT,75000.0,Source Verified,Dec-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37820816,,debt_consolidation,Debt consolidation,787xx,TX,15.01,0.0,Dec-2004,0.0,,,7.0,0.0,18181.0,64.5,24.0,f,0.0,0.0,27121.56,27121.56,25000.0,2121.56,0.0,0.0,0.0,Jul-2015,21943.26,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,41756.0,,,,,,,,,,,,28200.0,,,
23935532,26308155,6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B1,Technician,3 years,RENT,50000.0,Not Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23935532,,debt_consolidation,Debt consolidation,117xx,NY,10.18,4.0,Nov-2004,0.0,10.0,,16.0,0.0,6072.0,48.6,24.0,f,3370.62,3370.62,3251.76,3251.76,2629.38,622.38,0.0,0.0,0.0,Jan-2016,191.28,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23888.0,,,,,,,,,,,,12500.0,,,
54628418,58199138,15000.0,15000.0,15000.0, 36 months,5.32,451.73,A,A1,Network Planner,10+ years,OWN,152500.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54628418,,credit_card,Credit card refinancing,440xx,OH,15.71,0.0,Sep-1998,0.0,,,13.0,0.0,116184.0,59.3,25.0,f,12662.85,12662.85,2701.51,2701.51,2337.15,364.36,0.0,0.0,0.0,Jan-2016,451.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,332073.0,,,,,,,,,,,,155000.0,,,
31427865,34021076,12000.0,12000.0,12000.0, 60 months,19.52,314.74,E,E2,Customer Service Agent,7 years,MORTGAGE,40000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31427865,,debt_consolidation,Debt consolidation,607xx,IL,32.72,0.0,Jan-2005,1.0,,,8.0,0.0,26763.0,93.3,10.0,w,10137.44,10137.44,4393.35,4393.35,1862.56,2530.79,0.0,0.0,0.0,Jan-2016,314.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,213948.0,,,,,,,,,,,,28700.0,,,
26339897,28812675,11775.0,11775.0,11775.0, 60 months,17.57,296.27,D,D4,Attorney,7 years,MORTGAGE,130000.0,Source Verified,Sep-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26339897,,debt_consolidation,Debt consolidation,913xx,CA,7.32,0.0,Jul-2000,0.0,77.0,83.0,12.0,1.0,4410.0,22.7,19.0,w,0.0,0.0,13827.26,13827.26,11775.0,2052.26,0.0,0.0,0.0,Sep-2015,10568.29,,Jan-2016,0.0,77.0,1.0,INDIVIDUAL,,,,0.0,0.0,476842.0,,,,,,,,,,,,19400.0,,,
13337627,15379830,2425.0,2425.0,2425.0, 36 months,16.59,85.97,D,D1,,,RENT,19200.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13337627,,debt_consolidation,Debt consolidation,125xx,NY,13.69,0.0,Oct-2000,1.0,,101.0,8.0,1.0,3218.0,18.0,10.0,w,1226.23,1226.23,1719.4,1719.4,1198.77,520.63,0.0,0.0,0.0,Dec-2015,85.97,Feb-2016,Jan-2016,0.0,39.0,1.0,INDIVIDUAL,,,,0.0,146.0,3409.0,,,,,,,,,,,,17900.0,,,
11378708,13310857,8800.0,8800.0,8800.0, 36 months,14.16,301.45,C,C2,CFO,10+ years,MORTGAGE,98000.0,Source Verified,Feb-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11378708,  Borrower added on 02/17/14 > Home flooring and repair....<br>,home_improvement,Home improvement,750xx,TX,19.61,0.0,Sep-1980,1.0,,,23.0,0.0,33504.0,51.4,40.0,f,0.0,0.0,10254.75,10254.75,8800.0,1454.75,0.0,0.0,0.0,Jul-2015,5431.55,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,161590.0,,,,,,,,,,,,65200.0,,,
58020935,61824658,6000.0,6000.0,6000.0, 36 months,10.99,196.41,B,B4,Special education teacher,10+ years,MORTGAGE,68000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58020935,,credit_card,Credit card refinancing,038xx,NH,14.37,0.0,Aug-1997,2.0,31.0,69.0,12.0,1.0,13369.0,46.3,48.0,f,5426.34,5426.34,778.31,778.31,573.66,204.65,0.0,0.0,0.0,Jan-2016,196.41,Feb-2016,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,310525.0,,,,,,,,,,,,28900.0,,,
6551623,8103659,2000.0,2000.0,2000.0, 36 months,18.85,73.17,D,D3,Maimonides medical center,5 years,RENT,53000.0,Not Verified,Aug-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6551623,,medical,Medical expenses,112xx,NY,23.61,0.0,Apr-2004,1.0,50.0,,16.0,0.0,21738.0,64.9,28.0,f,0.0,0.0,1292.23,1292.23,699.48,397.05,0.0,195.7,35.226,Nov-2014,73.17,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27323.0,,,,,,,,,,,,33500.0,,,
67257300,72059066,15000.0,15000.0,15000.0, 60 months,13.67,346.47,C,C4,nurse practitioner,5 years,MORTGAGE,102000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67257300,,other,Other,330xx,FL,14.21,4.0,Sep-1998,0.0,5.0,,16.0,0.0,12419.0,22.8,23.0,w,14824.4,14824.4,323.69,323.69,175.6,148.09,0.0,0.0,0.0,Jan-2016,346.47,Feb-2016,Jan-2016,0.0,15.0,1.0,INDIVIDUAL,,,,0.0,0.0,342065.0,2.0,2.0,1.0,1.0,5.0,42596.0,26.8,1.0,3.0,7266.0,23.7,54400.0,1.0,2.0,3.0
35978112,38679624,11175.0,11175.0,11175.0, 36 months,9.49,357.92,B,B2,Project Manager,10+ years,MORTGAGE,90000.0,Not Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35978112,,debt_consolidation,Debt consolidation,068xx,CT,14.41,5.0,Oct-1988,0.0,3.0,,11.0,0.0,14694.0,74.6,23.0,f,7499.74,7499.74,4647.07,4647.07,3675.26,971.81,0.0,0.0,0.0,Dec-2015,357.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,470434.0,,,,,,,,,,,,19700.0,,,
56018463,59680220,10000.0,10000.0,10000.0, 36 months,13.33,338.54,C,C3,Lead,7 years,RENT,29000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56018463,,debt_consolidation,Debt consolidation,606xx,IL,14.67,0.0,Jul-2007,0.0,,,8.0,0.0,6596.0,90.4,12.0,w,8837.17,8837.17,1685.29,1685.29,1162.83,522.46,0.0,0.0,0.0,Jan-2016,338.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9052.0,,,,,,,,,,,,7300.0,,,
1084193,1321159,21000.0,21000.0,20975.0, 60 months,14.65,495.74,C,C3,Alma Public Schools,10+ years,MORTGAGE,62000.0,Source Verified,Jan-2012,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1084193,  Borrower added on 12/31/11 > I need to pay off some high interest rate credit cards.  I have been paying more than the  minimum each month to try to pay them down but to no avail.   I have been in the same job for 28 years at the same employer.  All of my bills have always been paid on time.<br><br>  Borrower added on 01/01/12 > I have to get a fixed rate loan and get rid of these revolving rate high interest credit cards.<br>,debt_consolidation,PAYCREDIT,729xx,AR,18.86,0.0,Jan-1986,1.0,36.0,,14.0,0.0,30493.0,52.5,27.0,f,5504.25,5497.69,23792.27,23763.95,15495.75,8296.52,0.0,0.0,0.0,Jan-2016,495.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
10737147,12629201,26400.0,26400.0,26350.0, 36 months,13.53,896.28,B,B5,Industrial Designer,1 year,OWN,130000.0,Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10737147,,credit_card,Credit card refinancing,480xx,MI,25.75,2.0,Jul-1993,0.0,8.0,,18.0,0.0,40758.0,92.8,39.0,f,9751.02,9732.56,21595.64,21554.74,16648.98,4946.66,0.0,0.0,0.0,Jan-2016,1000.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,546868.0,,,,,,,,,,,,43900.0,,,
37682039,40455103,24000.0,24000.0,24000.0, 60 months,7.49,480.8,A,A4,Technical Service Chemist,10+ years,MORTGAGE,93000.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37682039,,debt_consolidation,Debt consolidation,750xx,TX,14.34,0.0,Jul-2002,0.0,,,10.0,0.0,29302.0,59.3,24.0,w,19888.77,19888.77,5749.63,5749.63,4111.23,1638.4,0.0,0.0,0.0,Jan-2016,480.8,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,345604.0,,,,,,,,,,,,49400.0,,,
65763283,70396039,7000.0,7000.0,7000.0, 36 months,8.18,219.94,B,B1,Medical Lab Technical Assistant,10+ years,MORTGAGE,35000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65763283,,debt_consolidation,Debt consolidation,970xx,OR,31.04,0.0,Sep-2002,0.0,59.0,,10.0,0.0,23076.0,88.0,31.0,w,6827.78,6827.78,221.53,221.53,172.22,49.31,0.0,0.0,0.0,Dec-2015,227.89,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,156974.0,,,,,,,,,,,,26080.0,,,
55150301,58721092,10000.0,10000.0,9975.0, 60 months,12.29,223.92,C,C1,General Manager,3 years,MORTGAGE,39080.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55150301,,credit_card,Credit card refinancing,473xx,IN,22.36,0.0,Aug-2008,0.0,,,7.0,0.0,10812.0,90.1,21.0,w,9252.06,9228.93,1329.86,1326.54,747.94,581.92,0.0,0.0,0.0,Jan-2016,223.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,125788.0,,,,,,,,,,,,12000.0,,,
66545811,71271627,20000.0,20000.0,20000.0, 60 months,8.38,409.18,B,B1,Driver,10+ years,RENT,70000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66545811,,credit_card,Credit card refinancing,853xx,AZ,24.52,0.0,Jul-2001,0.0,48.0,,8.0,0.0,30357.0,48.6,27.0,f,19730.49,19730.49,399.87,399.87,269.51,130.36,0.0,0.0,0.0,Jan-2016,409.18,Feb-2016,Jan-2016,0.0,48.0,1.0,INDIVIDUAL,,,,0.0,0.0,73589.0,,,,,,,,,,,,62500.0,,,
8626944,10398923,20000.0,20000.0,20000.0, 36 months,6.03,608.72,A,A1,Sr. Technician,10+ years,OWN,70000.0,Source Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8626944,,credit_card,Credit Card Loan,115xx,NY,13.94,0.0,Sep-1987,0.0,,,11.0,0.0,21147.0,24.9,14.0,w,5921.94,5921.94,15826.72,15826.72,14078.06,1748.66,0.0,0.0,0.0,Jan-2016,608.72,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,126079.0,,,,,,,,,,,,84900.0,,,
60943134,64984959,5000.0,5000.0,5000.0, 36 months,12.29,166.77,C,C1,PARTS ,9 years,MORTGAGE,36000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60943134,,other,Other,604xx,IL,27.07,0.0,Oct-2003,0.0,37.0,,9.0,0.0,3737.0,70.5,14.0,f,4649.75,4649.75,507.14,507.14,350.25,156.89,0.0,0.0,0.0,Jan-2016,166.77,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,134373.0,,,,,,,,,,,,5300.0,,,
37117940,39890753,14000.0,14000.0,14000.0, 36 months,7.49,435.43,A,A4,Operations,10+ years,RENT,68000.0,Source Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37117940,,credit_card,Credit card refinancing,296xx,SC,6.3,0.0,Jul-1991,2.0,73.0,,4.0,0.0,8357.0,71.4,14.0,f,9302.01,9302.01,5648.94,5648.94,4697.99,950.95,0.0,0.0,0.0,Jan-2016,435.43,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,59.0,10766.0,,,,,,,,,,,,11700.0,,,
51766219,55185933,28000.0,28000.0,28000.0, 60 months,7.89,566.27,A,A5,Director,10+ years,OWN,180000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51766219,,credit_card,Credit card refinancing,233xx,VA,15.7,0.0,Dec-1978,0.0,46.0,,11.0,0.0,20713.0,47.4,36.0,f,25668.96,25668.96,3385.35,3385.35,2331.04,1054.31,0.0,0.0,0.0,Jan-2016,566.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,499948.0,,,,,,,,,,,,43700.0,,,
3352039,4154980,35000.0,35000.0,35000.0, 36 months,12.12,1164.51,B,B3,ASUREA Insurance Services,3 years,MORTGAGE,145000.0,Verified,Feb-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3352039,,debt_consolidation,CC Consolidation,956xx,CA,13.59,0.0,Sep-1996,0.0,,,8.0,0.0,39356.0,91.7,17.0,f,1156.22,1156.22,40760.59,40760.59,33843.78,6916.81,0.0,0.0,0.0,Jan-2016,1164.51,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,474875.0,,,,,,,,,,,,42900.0,,,
54543757,58124485,6400.0,6400.0,6400.0, 36 months,8.18,201.09,B,B1,Selector,< 1 year,MORTGAGE,40000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54543757,,debt_consolidation,Debt consolidation,437xx,OH,22.11,0.0,Dec-1992,0.0,53.0,,7.0,0.0,7110.0,59.7,10.0,f,5438.97,5438.97,1200.72,1200.72,961.03,239.69,0.0,0.0,0.0,Jan-2016,201.09,Feb-2016,Jan-2016,0.0,53.0,1.0,INDIVIDUAL,,,,0.0,0.0,149147.0,,,,,,,,,,,,11900.0,,,
43840688,46857460,7000.0,7000.0,7000.0, 36 months,13.33,236.98,C,C3,Fire Alarm Dispatcher,10+ years,OWN,80000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43840688,,debt_consolidation,Debt consolidation,110xx,NY,27.85,3.0,Jun-1985,0.0,2.0,100.0,10.0,1.0,1958.0,55.9,22.0,w,5501.66,5501.66,2150.96,2150.96,1498.34,652.62,0.0,0.0,0.0,Jan-2016,236.98,Feb-2016,Jan-2016,2.0,,1.0,INDIVIDUAL,,,,0.0,244.0,412230.0,,,,,,,,,,,,3500.0,,,
